path,task,subject,phase,sfreq,n_perm,n_folds_requested,inner_folds_requested,random_state,rt_min_s,window_requested_s,step_requested_s,outer_cv,permutation,n_channels,n_windows,n_trials,n_items,n_outer_folds_actual,recording_counts,window_first_start,window_first_end,window_last_end,actual_step_s,incorrect_target_events
/hpc/group/coganlab/nanlinshi/insula-functional/results/rt/task-LexicalDelay/sub-D0140/sub-D0140_task-LexicalDelay_proc-Delay_desc-Repeat_rt-ridge.h5,LexicalDelay,D0140,Delay,128.0,1000,10,5,42,0.05,0.2,0.02,shuffled_group_kfold_by_item,unrestricted_training_rt_shuffle,6,99,107,74,10,"{""default"": 107}",-1.0,-0.8046875,1.4921875,0.0234375,0
/hpc/group/coganlab/nanlinshi/insula-functional/results/rt/task-LexicalDelay/sub-D0140/sub-D0140_task-LexicalDelay_proc-Go_desc-Repeat_rt-ridge.h5,LexicalDelay,D0140,Go,128.0,1000,10,5,42,0.05,0.2,0.02,shuffled_group_kfold_by_item,unrestricted_training_rt_shuffle,6,99,107,74,10,"{""default"": 107}",-1.0,-0.8046875,1.4921875,0.0234375,0
/hpc/group/coganlab/nanlinshi/insula-functional/results/rt/task-LexicalDelay/sub-D0140/sub-D0140_task-LexicalDelay_proc-Response_desc-Repeat_rt-ridge.h5,LexicalDelay,D0140,Response,128.0,1000,10,5,42,0.05,0.2,0.02,shuffled_group_kfold_by_item,unrestricted_training_rt_shuffle,6,99,107,74,10,"{""default"": 107}",-1.0,-0.8046875,1.4921875,0.0234375,0
/hpc/group/coganlab/nanlinshi/insula-functional/results/rt/task-LexicalDelay/sub-D0143/sub-D0143_task-LexicalDelay_proc-Delay_desc-Repeat_rt-ridge.h5,LexicalDelay,D0143,Delay,128.0,1000,10,5,42,0.05,0.2,0.02,shuffled_group_kfold_by_item,unrestricted_training_rt_shuffle,10,99,116,72,10,"{""default"": 116}",-1.0,-0.8046875,1.4921875,0.0234375,0
/hpc/group/coganlab/nanlinshi/insula-functional/results/rt/task-LexicalDelay/sub-D0143/sub-D0143_task-LexicalDelay_proc-Go_desc-Repeat_rt-ridge.h5,LexicalDelay,D0143,Go,128.0,1000,10,5,42,0.05,0.2,0.02,shuffled_group_kfold_by_item,unrestricted_training_rt_shuffle,10,99,116,72,10,"{""default"": 116}",-1.0,-0.8046875,1.4921875,0.0234375,0
/hpc/group/coganlab/nanlinshi/insula-functional/results/rt/task-LexicalDelay/sub-D0143/sub-D0143_task-LexicalDelay_proc-Response_desc-Repeat_rt-ridge.h5,LexicalDelay,D0143,Response,128.0,1000,10,5,42,0.05,0.2,0.02,shuffled_group_kfold_by_item,unrestricted_training_rt_shuffle,10,99,116,72,10,"{""default"": 116}",-1.0,-0.8046875,1.4921875,0.0234375,0
/hpc/group/coganlab/nanlinshi/insula-functional/results/rt/task-PhonemeSequence/sub-D0022/sub-D0022_task-PhonemeSequence_proc-Delay_desc-Repeat_rt-ridge.h5,PhonemeSequence,D0022,Delay,128.0,1000,10,5,42,0.05,0.2,0.02,shuffled_group_kfold_by_item,unrestricted_training_rt_shuffle,3,99,64,46,10,"{""default"": 64}",-1.0,-0.8046875,1.4921875,0.0234375,0
/hpc/group/coganlab/nanlinshi/insula-functional/results/rt/task-PhonemeSequence/sub-D0022/sub-D0022_task-PhonemeSequence_proc-Go_desc-Repeat_rt-ridge.h5,PhonemeSequence,D0022,Go,128.0,1000,10,5,42,0.05,0.2,0.02,shuffled_group_kfold_by_item,unrestricted_training_rt_shuffle,3,99,68,46,10,"{""default"": 68}",-1.0,-0.8046875,1.4921875,0.0234375,0
/hpc/group/coganlab/nanlinshi/insula-functional/results/rt/task-PhonemeSequence/sub-D0022/sub-D0022_task-PhonemeSequence_proc-Response_desc-Repeat_rt-ridge.h5,PhonemeSequence,D0022,Response,128.0,1000,10,5,42,0.05,0.2,0.02,shuffled_group_kfold_by_item,unrestricted_training_rt_shuffle,3,99,68,46,10,"{""default"": 68}",-1.0,-0.8046875,1.4921875,0.0234375,0
/hpc/group/coganlab/nanlinshi/insula-functional/results/rt/task-PhonemeSequence/sub-D0023/sub-D0023_task-PhonemeSequence_proc-Delay_desc-Repeat_rt-ridge.h5,PhonemeSequence,D0023,Delay,128.0,1000,10,5,42,0.05,0.2,0.02,shuffled_group_kfold_by_item,unrestricted_training_rt_shuffle,1,99,81,51,10,"{""default"": 81}",-1.0,-0.8046875,1.4921875,0.0234375,0
/hpc/group/coganlab/nanlinshi/insula-functional/results/rt/task-PhonemeSequence/sub-D0023/sub-D0023_task-PhonemeSequence_proc-Go_desc-Repeat_rt-ridge.h5,PhonemeSequence,D0023,Go,128.0,1000,10,5,42,0.05,0.2,0.02,shuffled_group_kfold_by_item,unrestricted_training_rt_shuffle,1,99,84,51,10,"{""default"": 84}",-1.0,-0.8046875,1.4921875,0.0234375,0
/hpc/group/coganlab/nanlinshi/insula-functional/results/rt/task-PhonemeSequence/sub-D0023/sub-D0023_task-PhonemeSequence_proc-Response_desc-Repeat_rt-ridge.h5,PhonemeSequence,D0023,Response,128.0,1000,10,5,42,0.05,0.2,0.02,shuffled_group_kfold_by_item,unrestricted_training_rt_shuffle,1,99,84,51,10,"{""default"": 84}",-1.0,-0.8046875,1.4921875,0.0234375,0
/hpc/group/coganlab/nanlinshi/insula-functional/results/rt/task-PhonemeSequence/sub-D0028/sub-D0028_task-PhonemeSequence_proc-Delay_desc-Repeat_rt-ridge.h5,PhonemeSequence,D0028,Delay,128.0,1000,10,5,42,0.05,0.2,0.02,shuffled_group_kfold_by_item,unrestricted_training_rt_shuffle,6,99,79,50,10,"{""default"": 79}",-1.0,-0.8046875,1.4921875,0.0234375,0
/hpc/group/coganlab/nanlinshi/insula-functional/results/rt/task-PhonemeSequence/sub-D0028/sub-D0028_task-PhonemeSequence_proc-Go_desc-Repeat_rt-ridge.h5,PhonemeSequence,D0028,Go,128.0,1000,10,5,42,0.05,0.2,0.02,shuffled_group_kfold_by_item,unrestricted_training_rt_shuffle,6,99,79,50,10,"{""default"": 79}",-1.0,-0.8046875,1.4921875,0.0234375,0
/hpc/group/coganlab/nanlinshi/insula-functional/results/rt/task-PhonemeSequence/sub-D0028/sub-D0028_task-PhonemeSequence_proc-Response_desc-Repeat_rt-ridge.h5,PhonemeSequence,D0028,Response,128.0,1000,10,5,42,0.05,0.2,0.02,shuffled_group_kfold_by_item,unrestricted_training_rt_shuffle,6,99,79,50,10,"{""default"": 79}",-1.0,-0.8046875,1.4921875,0.0234375,0
/hpc/group/coganlab/nanlinshi/insula-functional/results/rt/task-PhonemeSequence/sub-D0035/sub-D0035_task-PhonemeSequence_proc-Delay_desc-Repeat_rt-ridge.h5,PhonemeSequence,D0035,Delay,128.0,1000,10,5,42,0.05,0.2,0.02,shuffled_group_kfold_by_item,unrestricted_training_rt_shuffle,6,99,102,52,10,"{""default"": 102}",-1.0,-0.8046875,1.4921875,0.0234375,0
/hpc/group/coganlab/nanlinshi/insula-functional/results/rt/task-PhonemeSequence/sub-D0035/sub-D0035_task-PhonemeSequence_proc-Go_desc-Repeat_rt-ridge.h5,PhonemeSequence,D0035,Go,128.0,1000,10,5,42,0.05,0.2,0.02,shuffled_group_kfold_by_item,unrestricted_training_rt_shuffle,6,99,102,52,10,"{""default"": 102}",-1.0,-0.8046875,1.4921875,0.0234375,0
/hpc/group/coganlab/nanlinshi/insula-functional/results/rt/task-PhonemeSequence/sub-D0035/sub-D0035_task-PhonemeSequence_proc-Response_desc-Repeat_rt-ridge.h5,PhonemeSequence,D0035,Response,128.0,1000,10,5,42,0.05,0.2,0.02,shuffled_group_kfold_by_item,unrestricted_training_rt_shuffle,6,99,102,52,10,"{""default"": 102}",-1.0,-0.8046875,1.4921875,0.0234375,0
/hpc/group/coganlab/nanlinshi/insula-functional/results/rt/task-PhonemeSequence/sub-D0042/sub-D0042_task-PhonemeSequence_proc-Delay_desc-Repeat_rt-ridge.h5,PhonemeSequence,D0042,Delay,128.0,1000,10,5,42,0.05,0.2,0.02,shuffled_group_kfold_by_item,unrestricted_training_rt_shuffle,7,99,101,52,10,"{""default"": 101}",-1.0,-0.8046875,1.4921875,0.0234375,0
/hpc/group/coganlab/nanlinshi/insula-functional/results/rt/task-PhonemeSequence/sub-D0042/sub-D0042_task-PhonemeSequence_proc-Go_desc-Repeat_rt-ridge.h5,PhonemeSequence,D0042,Go,128.0,1000,10,5,42,0.05,0.2,0.02,shuffled_group_kfold_by_item,unrestricted_training_rt_shuffle,7,99,101,52,10,"{""default"": 101}",-1.0,-0.8046875,1.4921875,0.0234375,0
/hpc/group/coganlab/nanlinshi/insula-functional/results/rt/task-PhonemeSequence/sub-D0042/sub-D0042_task-PhonemeSequence_proc-Response_desc-Repeat_rt-ridge.h5,PhonemeSequence,D0042,Response,128.0,1000,10,5,42,0.05,0.2,0.02,shuffled_group_kfold_by_item,unrestricted_training_rt_shuffle,7,99,101,52,10,"{""default"": 101}",-1.0,-0.8046875,1.4921875,0.0234375,0
/hpc/group/coganlab/nanlinshi/insula-functional/results/rt/task-PhonemeSequence/sub-D0045/sub-D0045_task-PhonemeSequence_proc-Delay_desc-Repeat_rt-ridge.h5,PhonemeSequence,D0045,Delay,128.0,1000,10,5,42,0.05,0.2,0.02,shuffled_group_kfold_by_item,unrestricted_training_rt_shuffle,8,99,103,52,10,"{""default"": 103}",-1.0,-0.8046875,1.4921875,0.0234375,0
/hpc/group/coganlab/nanlinshi/insula-functional/results/rt/task-PhonemeSequence/sub-D0045/sub-D0045_task-PhonemeSequence_proc-Go_desc-Repeat_rt-ridge.h5,PhonemeSequence,D0045,Go,128.0,1000,10,5,42,0.05,0.2,0.02,shuffled_group_kfold_by_item,unrestricted_training_rt_shuffle,8,99,103,52,10,"{""default"": 103}",-1.0,-0.8046875,1.4921875,0.0234375,0
/hpc/group/coganlab/nanlinshi/insula-functional/results/rt/task-PhonemeSequence/sub-D0045/sub-D0045_task-PhonemeSequence_proc-Response_desc-Repeat_rt-ridge.h5,PhonemeSequence,D0045,Response,128.0,1000,10,5,42,0.05,0.2,0.02,shuffled_group_kfold_by_item,unrestricted_training_rt_shuffle,8,99,103,52,10,"{""default"": 103}",-1.0,-0.8046875,1.4921875,0.0234375,0
/hpc/group/coganlab/nanlinshi/insula-functional/results/rt/task-PhonemeSequence/sub-D0049/sub-D0049_task-PhonemeSequence_proc-Delay_desc-Repeat_rt-ridge.h5,PhonemeSequence,D0049,Delay,128.0,1000,10,5,42,0.05,0.2,0.02,shuffled_group_kfold_by_item,unrestricted_training_rt_shuffle,6,99,93,52,10,"{""default"": 93}",-1.0,-0.8046875,1.4921875,0.0234375,0
/hpc/group/coganlab/nanlinshi/insula-functional/results/rt/task-PhonemeSequence/sub-D0049/sub-D0049_task-PhonemeSequence_proc-Go_desc-Repeat_rt-ridge.h5,PhonemeSequence,D0049,Go,128.0,1000,10,5,42,0.05,0.2,0.02,shuffled_group_kfold_by_item,unrestricted_training_rt_shuffle,6,99,93,52,10,"{""default"": 93}",-1.0,-0.8046875,1.4921875,0.0234375,0
/hpc/group/coganlab/nanlinshi/insula-functional/results/rt/task-PhonemeSequence/sub-D0049/sub-D0049_task-PhonemeSequence_proc-Response_desc-Repeat_rt-ridge.h5,PhonemeSequence,D0049,Response,128.0,1000,10,5,42,0.05,0.2,0.02,shuffled_group_kfold_by_item,unrestricted_training_rt_shuffle,6,99,93,52,10,"{""default"": 93}",-1.0,-0.8046875,1.4921875,0.0234375,0
/hpc/group/coganlab/nanlinshi/insula-functional/results/rt/task-PhonemeSequence/sub-D0052/sub-D0052_task-PhonemeSequence_proc-Delay_desc-Repeat_rt-ridge.h5,PhonemeSequence,D0052,Delay,128.0,1000,10,5,42,0.05,0.2,0.02,shuffled_group_kfold_by_item,unrestricted_training_rt_shuffle,5,99,102,52,10,"{""default"": 102}",-1.0,-0.8046875,1.4921875,0.0234375,0
/hpc/group/coganlab/nanlinshi/insula-functional/results/rt/task-PhonemeSequence/sub-D0052/sub-D0052_task-PhonemeSequence_proc-Go_desc-Repeat_rt-ridge.h5,PhonemeSequence,D0052,Go,128.0,1000,10,5,42,0.05,0.2,0.02,shuffled_group_kfold_by_item,unrestricted_training_rt_shuffle,5,99,102,52,10,"{""default"": 102}",-1.0,-0.8046875,1.4921875,0.0234375,0
/hpc/group/coganlab/nanlinshi/insula-functional/results/rt/task-PhonemeSequence/sub-D0052/sub-D0052_task-PhonemeSequence_proc-Response_desc-Repeat_rt-ridge.h5,PhonemeSequence,D0052,Response,128.0,1000,10,5,42,0.05,0.2,0.02,shuffled_group_kfold_by_item,unrestricted_training_rt_shuffle,5,99,102,52,10,"{""default"": 102}",-1.0,-0.8046875,1.4921875,0.0234375,0
/hpc/group/coganlab/nanlinshi/insula-functional/results/rt/task-PhonemeSequence/sub-D0053/sub-D0053_task-PhonemeSequence_proc-Delay_desc-Repeat_rt-ridge.h5,PhonemeSequence,D0053,Delay,128.0,1000,10,5,42,0.05,0.2,0.02,shuffled_group_kfold_by_item,unrestricted_training_rt_shuffle,7,99,93,52,10,"{""default"": 93}",-1.0,-0.8046875,1.4921875,0.0234375,0
/hpc/group/coganlab/nanlinshi/insula-functional/results/rt/task-PhonemeSequence/sub-D0053/sub-D0053_task-PhonemeSequence_proc-Go_desc-Repeat_rt-ridge.h5,PhonemeSequence,D0053,Go,128.0,1000,10,5,42,0.05,0.2,0.02,shuffled_group_kfold_by_item,unrestricted_training_rt_shuffle,7,99,93,52,10,"{""default"": 93}",-1.0,-0.8046875,1.4921875,0.0234375,0
/hpc/group/coganlab/nanlinshi/insula-functional/results/rt/task-PhonemeSequence/sub-D0053/sub-D0053_task-PhonemeSequence_proc-Response_desc-Repeat_rt-ridge.h5,PhonemeSequence,D0053,Response,128.0,1000,10,5,42,0.05,0.2,0.02,shuffled_group_kfold_by_item,unrestricted_training_rt_shuffle,7,99,93,52,10,"{""default"": 93}",-1.0,-0.8046875,1.4921875,0.0234375,0
/hpc/group/coganlab/nanlinshi/insula-functional/results/rt/task-PhonemeSequence/sub-D0054/sub-D0054_task-PhonemeSequence_proc-Delay_desc-Repeat_rt-ridge.h5,PhonemeSequence,D0054,Delay,128.0,1000,10,5,42,0.05,0.2,0.02,shuffled_group_kfold_by_item,unrestricted_training_rt_shuffle,4,99,97,52,10,"{""default"": 97}",-1.0,-0.8046875,1.4921875,0.0234375,0
/hpc/group/coganlab/nanlinshi/insula-functional/results/rt/task-PhonemeSequence/sub-D0054/sub-D0054_task-PhonemeSequence_proc-Go_desc-Repeat_rt-ridge.h5,PhonemeSequence,D0054,Go,128.0,1000,10,5,42,0.05,0.2,0.02,shuffled_group_kfold_by_item,unrestricted_training_rt_shuffle,4,99,98,52,10,"{""default"": 98}",-1.0,-0.8046875,1.4921875,0.0234375,0
/hpc/group/coganlab/nanlinshi/insula-functional/results/rt/task-PhonemeSequence/sub-D0054/sub-D0054_task-PhonemeSequence_proc-Response_desc-Repeat_rt-ridge.h5,PhonemeSequence,D0054,Response,128.0,1000,10,5,42,0.05,0.2,0.02,shuffled_group_kfold_by_item,unrestricted_training_rt_shuffle,4,99,98,52,10,"{""default"": 98}",-1.0,-0.8046875,1.4921875,0.0234375,0
/hpc/group/coganlab/nanlinshi/insula-functional/results/rt/task-PhonemeSequence/sub-D0055/sub-D0055_task-PhonemeSequence_proc-Delay_desc-Repeat_rt-ridge.h5,PhonemeSequence,D0055,Delay,128.0,1000,10,5,42,0.05,0.2,0.02,shuffled_group_kfold_by_item,unrestricted_training_rt_shuffle,11,99,102,52,10,"{""default"": 102}",-1.0,-0.8046875,1.4921875,0.0234375,0
/hpc/group/coganlab/nanlinshi/insula-functional/results/rt/task-PhonemeSequence/sub-D0055/sub-D0055_task-PhonemeSequence_proc-Go_desc-Repeat_rt-ridge.h5,PhonemeSequence,D0055,Go,128.0,1000,10,5,42,0.05,0.2,0.02,shuffled_group_kfold_by_item,unrestricted_training_rt_shuffle,11,99,102,52,10,"{""default"": 102}",-1.0,-0.8046875,1.4921875,0.0234375,0
/hpc/group/coganlab/nanlinshi/insula-functional/results/rt/task-PhonemeSequence/sub-D0055/sub-D0055_task-PhonemeSequence_proc-Response_desc-Repeat_rt-ridge.h5,PhonemeSequence,D0055,Response,128.0,1000,10,5,42,0.05,0.2,0.02,shuffled_group_kfold_by_item,unrestricted_training_rt_shuffle,11,99,102,52,10,"{""default"": 102}",-1.0,-0.8046875,1.4921875,0.0234375,0
/hpc/group/coganlab/nanlinshi/insula-functional/results/rt/task-PhonemeSequence/sub-D0057/sub-D0057_task-PhonemeSequence_proc-Delay_desc-Repeat_rt-ridge.h5,PhonemeSequence,D0057,Delay,128.0,1000,10,5,42,0.05,0.2,0.02,shuffled_group_kfold_by_item,unrestricted_training_rt_shuffle,7,99,97,51,10,"{""default"": 97}",-1.0,-0.8046875,1.4921875,0.0234375,0
/hpc/group/coganlab/nanlinshi/insula-functional/results/rt/task-PhonemeSequence/sub-D0057/sub-D0057_task-PhonemeSequence_proc-Go_desc-Repeat_rt-ridge.h5,PhonemeSequence,D0057,Go,128.0,1000,10,5,42,0.05,0.2,0.02,shuffled_group_kfold_by_item,unrestricted_training_rt_shuffle,7,99,97,51,10,"{""default"": 97}",-1.0,-0.8046875,1.4921875,0.0234375,0
/hpc/group/coganlab/nanlinshi/insula-functional/results/rt/task-PhonemeSequence/sub-D0057/sub-D0057_task-PhonemeSequence_proc-Response_desc-Repeat_rt-ridge.h5,PhonemeSequence,D0057,Response,128.0,1000,10,5,42,0.05,0.2,0.02,shuffled_group_kfold_by_item,unrestricted_training_rt_shuffle,7,99,97,51,10,"{""default"": 97}",-1.0,-0.8046875,1.4921875,0.0234375,0
/hpc/group/coganlab/nanlinshi/insula-functional/results/rt/task-PhonemeSequence/sub-D0058/sub-D0058_task-PhonemeSequence_proc-Delay_desc-Repeat_rt-ridge.h5,PhonemeSequence,D0058,Delay,128.0,1000,10,5,42,0.05,0.2,0.02,shuffled_group_kfold_by_item,unrestricted_training_rt_shuffle,5,99,101,52,10,"{""default"": 101}",-1.0,-0.8046875,1.4921875,0.0234375,0
/hpc/group/coganlab/nanlinshi/insula-functional/results/rt/task-PhonemeSequence/sub-D0058/sub-D0058_task-PhonemeSequence_proc-Go_desc-Repeat_rt-ridge.h5,PhonemeSequence,D0058,Go,128.0,1000,10,5,42,0.05,0.2,0.02,shuffled_group_kfold_by_item,unrestricted_training_rt_shuffle,5,99,101,52,10,"{""default"": 101}",-1.0,-0.8046875,1.4921875,0.0234375,0
/hpc/group/coganlab/nanlinshi/insula-functional/results/rt/task-PhonemeSequence/sub-D0058/sub-D0058_task-PhonemeSequence_proc-Response_desc-Repeat_rt-ridge.h5,PhonemeSequence,D0058,Response,128.0,1000,10,5,42,0.05,0.2,0.02,shuffled_group_kfold_by_item,unrestricted_training_rt_shuffle,5,99,101,52,10,"{""default"": 101}",-1.0,-0.8046875,1.4921875,0.0234375,0
/hpc/group/coganlab/nanlinshi/insula-functional/results/rt/task-PhonemeSequence/sub-D0059/sub-D0059_task-PhonemeSequence_proc-Delay_desc-Repeat_rt-ridge.h5,PhonemeSequence,D0059,Delay,128.0,1000,10,5,42,0.05,0.2,0.02,shuffled_group_kfold_by_item,unrestricted_training_rt_shuffle,5,99,102,52,10,"{""default"": 102}",-1.0,-0.8046875,1.4921875,0.0234375,0
/hpc/group/coganlab/nanlinshi/insula-functional/results/rt/task-PhonemeSequence/sub-D0059/sub-D0059_task-PhonemeSequence_proc-Go_desc-Repeat_rt-ridge.h5,PhonemeSequence,D0059,Go,128.0,1000,10,5,42,0.05,0.2,0.02,shuffled_group_kfold_by_item,unrestricted_training_rt_shuffle,5,99,103,52,10,"{""default"": 103}",-1.0,-0.8046875,1.4921875,0.0234375,0
/hpc/group/coganlab/nanlinshi/insula-functional/results/rt/task-PhonemeSequence/sub-D0059/sub-D0059_task-PhonemeSequence_proc-Response_desc-Repeat_rt-ridge.h5,PhonemeSequence,D0059,Response,128.0,1000,10,5,42,0.05,0.2,0.02,shuffled_group_kfold_by_item,unrestricted_training_rt_shuffle,5,99,103,52,10,"{""default"": 103}",-1.0,-0.8046875,1.4921875,0.0234375,0
/hpc/group/coganlab/nanlinshi/insula-functional/results/rt/task-PhonemeSequence/sub-D0060/sub-D0060_task-PhonemeSequence_proc-Delay_desc-Repeat_rt-ridge.h5,PhonemeSequence,D0060,Delay,128.0,1000,10,5,42,0.05,0.2,0.02,shuffled_group_kfold_by_item,unrestricted_training_rt_shuffle,6,99,77,49,10,"{""default"": 77}",-1.0,-0.8046875,1.4921875,0.0234375,0
/hpc/group/coganlab/nanlinshi/insula-functional/results/rt/task-PhonemeSequence/sub-D0060/sub-D0060_task-PhonemeSequence_proc-Go_desc-Repeat_rt-ridge.h5,PhonemeSequence,D0060,Go,128.0,1000,10,5,42,0.05,0.2,0.02,shuffled_group_kfold_by_item,unrestricted_training_rt_shuffle,6,99,77,49,10,"{""default"": 77}",-1.0,-0.8046875,1.4921875,0.0234375,0
/hpc/group/coganlab/nanlinshi/insula-functional/results/rt/task-PhonemeSequence/sub-D0060/sub-D0060_task-PhonemeSequence_proc-Response_desc-Repeat_rt-ridge.h5,PhonemeSequence,D0060,Response,128.0,1000,10,5,42,0.05,0.2,0.02,shuffled_group_kfold_by_item,unrestricted_training_rt_shuffle,6,99,77,49,10,"{""default"": 77}",-1.0,-0.8046875,1.4921875,0.0234375,0
/hpc/group/coganlab/nanlinshi/insula-functional/results/rt/task-PhonemeSequence/sub-D0061/sub-D0061_task-PhonemeSequence_proc-Delay_desc-Repeat_rt-ridge.h5,PhonemeSequence,D0061,Delay,128.0,1000,10,5,42,0.05,0.2,0.02,shuffled_group_kfold_by_item,unrestricted_training_rt_shuffle,10,99,79,48,10,"{""default"": 79}",-1.0,-0.8046875,1.4921875,0.0234375,0
/hpc/group/coganlab/nanlinshi/insula-functional/results/rt/task-PhonemeSequence/sub-D0061/sub-D0061_task-PhonemeSequence_proc-Go_desc-Repeat_rt-ridge.h5,PhonemeSequence,D0061,Go,128.0,1000,10,5,42,0.05,0.2,0.02,shuffled_group_kfold_by_item,unrestricted_training_rt_shuffle,10,99,79,48,10,"{""default"": 79}",-1.0,-0.8046875,1.4921875,0.0234375,0
/hpc/group/coganlab/nanlinshi/insula-functional/results/rt/task-PhonemeSequence/sub-D0061/sub-D0061_task-PhonemeSequence_proc-Response_desc-Repeat_rt-ridge.h5,PhonemeSequence,D0061,Response,128.0,1000,10,5,42,0.05,0.2,0.02,shuffled_group_kfold_by_item,unrestricted_training_rt_shuffle,10,99,79,48,10,"{""default"": 79}",-1.0,-0.8046875,1.4921875,0.0234375,0
/hpc/group/coganlab/nanlinshi/insula-functional/results/rt/task-PhonemeSequence/sub-D0063/sub-D0063_task-PhonemeSequence_proc-Delay_desc-Repeat_rt-ridge.h5,PhonemeSequence,D0063,Delay,128.0,1000,10,5,42,0.05,0.2,0.02,shuffled_group_kfold_by_item,unrestricted_training_rt_shuffle,3,99,99,51,10,"{""default"": 99}",-1.0,-0.8046875,1.4921875,0.0234375,0
/hpc/group/coganlab/nanlinshi/insula-functional/results/rt/task-PhonemeSequence/sub-D0063/sub-D0063_task-PhonemeSequence_proc-Go_desc-Repeat_rt-ridge.h5,PhonemeSequence,D0063,Go,128.0,1000,10,5,42,0.05,0.2,0.02,shuffled_group_kfold_by_item,unrestricted_training_rt_shuffle,3,99,99,51,10,"{""default"": 99}",-1.0,-0.8046875,1.4921875,0.0234375,0
/hpc/group/coganlab/nanlinshi/insula-functional/results/rt/task-PhonemeSequence/sub-D0063/sub-D0063_task-PhonemeSequence_proc-Response_desc-Repeat_rt-ridge.h5,PhonemeSequence,D0063,Response,128.0,1000,10,5,42,0.05,0.2,0.02,shuffled_group_kfold_by_item,unrestricted_training_rt_shuffle,3,99,99,51,10,"{""default"": 99}",-1.0,-0.8046875,1.4921875,0.0234375,0
/hpc/group/coganlab/nanlinshi/insula-functional/results/rt/task-PhonemeSequence/sub-D0064/sub-D0064_task-PhonemeSequence_proc-Delay_desc-Repeat_rt-ridge.h5,PhonemeSequence,D0064,Delay,128.0,1000,10,5,42,0.05,0.2,0.02,shuffled_group_kfold_by_item,unrestricted_training_rt_shuffle,5,99,81,51,10,"{""default"": 81}",-1.0,-0.8046875,1.4921875,0.0234375,0
/hpc/group/coganlab/nanlinshi/insula-functional/results/rt/task-PhonemeSequence/sub-D0064/sub-D0064_task-PhonemeSequence_proc-Go_desc-Repeat_rt-ridge.h5,PhonemeSequence,D0064,Go,128.0,1000,10,5,42,0.05,0.2,0.02,shuffled_group_kfold_by_item,unrestricted_training_rt_shuffle,5,99,81,51,10,"{""default"": 81}",-1.0,-0.8046875,1.4921875,0.0234375,0
/hpc/group/coganlab/nanlinshi/insula-functional/results/rt/task-PhonemeSequence/sub-D0064/sub-D0064_task-PhonemeSequence_proc-Response_desc-Repeat_rt-ridge.h5,PhonemeSequence,D0064,Response,128.0,1000,10,5,42,0.05,0.2,0.02,shuffled_group_kfold_by_item,unrestricted_training_rt_shuffle,5,99,81,51,10,"{""default"": 81}",-1.0,-0.8046875,1.4921875,0.0234375,0
/hpc/group/coganlab/nanlinshi/insula-functional/results/rt/task-PhonemeSequence/sub-D0067/sub-D0067_task-PhonemeSequence_proc-Delay_desc-Repeat_rt-ridge.h5,PhonemeSequence,D0067,Delay,128.0,1000,10,5,42,0.05,0.2,0.02,shuffled_group_kfold_by_item,unrestricted_training_rt_shuffle,3,99,81,47,10,"{""default"": 81}",-1.0,-0.8046875,1.4921875,0.0234375,0
/hpc/group/coganlab/nanlinshi/insula-functional/results/rt/task-PhonemeSequence/sub-D0067/sub-D0067_task-PhonemeSequence_proc-Go_desc-Repeat_rt-ridge.h5,PhonemeSequence,D0067,Go,128.0,1000,10,5,42,0.05,0.2,0.02,shuffled_group_kfold_by_item,unrestricted_training_rt_shuffle,3,99,81,47,10,"{""default"": 81}",-1.0,-0.8046875,1.4921875,0.0234375,0
/hpc/group/coganlab/nanlinshi/insula-functional/results/rt/task-PhonemeSequence/sub-D0067/sub-D0067_task-PhonemeSequence_proc-Response_desc-Repeat_rt-ridge.h5,PhonemeSequence,D0067,Response,128.0,1000,10,5,42,0.05,0.2,0.02,shuffled_group_kfold_by_item,unrestricted_training_rt_shuffle,3,99,81,47,10,"{""default"": 81}",-1.0,-0.8046875,1.4921875,0.0234375,0
/hpc/group/coganlab/nanlinshi/insula-functional/results/rt/task-PhonemeSequence/sub-D0068/sub-D0068_task-PhonemeSequence_proc-Delay_desc-Repeat_rt-ridge.h5,PhonemeSequence,D0068,Delay,128.0,1000,10,5,42,0.05,0.2,0.02,shuffled_group_kfold_by_item,unrestricted_training_rt_shuffle,3,99,103,52,10,"{""default"": 103}",-1.0,-0.8046875,1.4921875,0.0234375,0
/hpc/group/coganlab/nanlinshi/insula-functional/results/rt/task-PhonemeSequence/sub-D0068/sub-D0068_task-PhonemeSequence_proc-Go_desc-Repeat_rt-ridge.h5,PhonemeSequence,D0068,Go,128.0,1000,10,5,42,0.05,0.2,0.02,shuffled_group_kfold_by_item,unrestricted_training_rt_shuffle,3,99,103,52,10,"{""default"": 103}",-1.0,-0.8046875,1.4921875,0.0234375,0
/hpc/group/coganlab/nanlinshi/insula-functional/results/rt/task-PhonemeSequence/sub-D0068/sub-D0068_task-PhonemeSequence_proc-Response_desc-Repeat_rt-ridge.h5,PhonemeSequence,D0068,Response,128.0,1000,10,5,42,0.05,0.2,0.02,shuffled_group_kfold_by_item,unrestricted_training_rt_shuffle,3,99,103,52,10,"{""default"": 103}",-1.0,-0.8046875,1.4921875,0.0234375,0
